HM : beta = 0.01,9715.132955159726,9715.132955159726,9495.052670953453,9495.052670953453,9495.052670953453,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,9157.375201454735,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8791.665369294487,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8732.48434873886,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544,8549.86537841544
